ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/mineral_site14410d1ab110c8c8e4f2ec3b1b656d0a249effe6ec185745576294778f1a65d9,https://mrdata.usgs.gov/mrds,10039298,Brady Glacier Deposit,United States,Alaska,POINT (-136.9296 58.55301),EPSG:4326,"nickel,cobalt,platinum-group elements,copper","Ophiolite nickel-copper-PGE,Anorthosite conduit nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Arc U-M intrusion titanium- vanadium"
https://minmod.isi.edu/resource/mineral_sitea1cc6f899070bcc8211af7066f54168591f80f7d56fe23cb65a6b8a915632c6e,https://mrdata.usgs.gov/mrds,10200984,Sourdough Flat Nickel Deposit,United States,Oregon,POINT (-123.84446 42.27232),EPSG:4326,"chromium,nickel,iron,cobalt","Carbonatite laterite REE,Arc U-M intru- sion nickel- copper-PGE,Laterite nickel,Ophiolite chromium"
https://minmod.isi.edu/resource/mineral_siteb2802b4268321d5ad2e7f0a44a33ae335c274a2f51c1c70e4e54a59464513396,https://mrdata.usgs.gov/mrds,10043259,Cobalt Prospect,United States,Oregon,POINT (-123.85505 42.14704),EPSG:4326,"nickel,cobalt,copper","U-M layered intrusion PGE,U-M layered intrusion chromium,Ophiolite chromium,Ophiolite nickel-copper-PGE,Vein cobalt u00b1 Ni,Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Laterite nickel"
https://minmod.isi.edu/resource/mineral_site14402fd30c938184e939844a2a06f32e60e6fa917cefbf86955b4385c56bd517,https://mrdata.usgs.gov/mrds,10096237,Bohannon Prospect,United States,Idaho,POINT (-114.34813 45.11909),EPSG:4326,"copper,nickel,gold,cobalt",Vein cobalt u00b1 Ni
https://minmod.isi.edu/resource/mineral_site23dca5b7f449ab3c69f265039cdf49b09bf5cbdb8cd2501710753916cb5accd6,https://doi.org/10.5066/P96MMRFD,SK008,Unnamed (north of Rainbow Glacier),United States,Alaska,POINT (135.58 59.14),EPSG:4269,"copper,barium-barite,cobalt,silver","Unknown,Felsic schists are suggestive of a possible volcanogenic massive sulfide or,perhaps,an alteration zone peripheral to an intrusive"
https://minmod.isi.edu/resource/mineral_site505f72bbf86a65076b13aa0c6b7cd2e024afbe7de8ffc8846aa740546676a211,https://mrdata.usgs.gov/mrds,10128785,Lower Larson,United States,Oregon,POINT (-124.09507 42.45371),EPSG:4326,"chromium,cobalt,nickel,iron","Apatite intrusion REE,Carbonatite laterite REE,Replacement polymetallic,Ophiolite chromium,Volcanogenic manganese,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Low Iron alkali-calcic,Laterite nickel,U-M layered intrusion chromium,Carbonatite REE,Supergene vanadium"
https://minmod.isi.edu/resource/mineral_site2e894af985f959d4721203e33345c9d777f3badec69bcfe366a8cbb3e9490a2e,https://mrdata.usgs.gov/mrds,10135062,Lake Rebecca,Australia,Western Australia,POINT (122.08249 -29.82945),EPSG:4326,"nickel,cobalt","Laterite nickel,Bauxite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__avalon-bulong,https://doi.org/10.5382/econgeo.4950,Avalon-Bulong,Avalon-Bulong,Australia,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-oxide-clay silicate,Laterite"
https://minmod.isi.edu/resource/mineral_site5a5d4a67c8b04a28ea49eb41ea072ca3ca9a071d005977c6b53cc49e04cc9acf,https://mrdata.usgs.gov/mrds,10068222,Lick Fork Prospect,United States,Virginia,POINT (-80.20395 37.08201),EPSG:4326,"cobalt,pig iron,copper,,nickel,iron","U-M layered intrusion nickel- copper-PGE,Mafic-siliciclastic VMS,U-M conduit nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,Vein cobalt u00b1 Ni,Mafic-ultramafic VMS,U-M intrusion nickel-copper- PGE,MVT zinc-lead,Skarn zinc-lead-silver"
https://minmod.isi.edu/resource/mineral_siteb59db7e11d9572d77f6f52aa1b990e22d957155d3bb9fa25339c17e608658dd2,https://mrdata.usgs.gov/mrds,10058806,Teresita Y Vicuna,Chile,"",POINT (-71.14954 -29.93913),EPSG:4326,cobalt,"Vein,Lacustrine evaporite nitrate,Vein polymetallic,Vein tin polymetallic,Vein cobalt u00b1 Ni,Kimberlite diamond"
https://minmod.isi.edu/resource/mineral_sitefc9005abe09cac4d359df04b90223b251052626a4d6cf371eeeb7f6fce8a433a,https://mrdata.usgs.gov/mrds,10024582,Copper Cliff South Mine,Canada,Ontario,POINT (-81.07895 46.45916),EPSG:4326,"platinum-group elements,cobalt,copper,tellurium,silver,nickel,gold,selenium","U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_site2c05a91ce4a9ef62c257858d969f274899f325db71f31e357ee5e67397bc9587,https://mrdata.usgs.gov/mrds,10200627,Red Flat,United States,Oregon,POINT (-124.29947 42.35201),EPSG:4326,"nickel,cobalt,chromium","Paleoplacer heavy mineral sands,Laterite nickel"
https://minmod.isi.edu/resource/mineral_sitefa52c187d05c91eeb01d5b362bd83d04007ff635aec462a6ba336f083c54bb43,https://mrdata.usgs.gov/mrds,10187460,Little Rattlesnake Mountain Deposit,United States,California,POINT (-123.97285 41.69592),EPSG:4326,"chromium,nickel,cobalt","Volcanogenic manganese,Laterite nickel,Ophiolite chromium"
https://minmod.isi.edu/resource/mineral_sitefe781a5507053c103c10b766c07614b793cb6ff53934c02180b3122bd6d9dbdc,https://mrdata.usgs.gov/mrds,10039354,Wingellina-Daisy Bates Nickel,Australia,Western Australia,POINT (129.03239 -26.06304),EPSG:4326,"platinum-group elements,nickel,cobalt","Laterite nickel,Nodule manganese"
https://minmod.isi.edu/resource/mineral_site97ff4aa0bc3e971dc2fc734acdc992f9e264b4e611e1e13260567b9b98b549bc,https://mrdata.usgs.gov/mrds,10024498,Agnew Mine,Australia,Western Australia,POINT (120.69924 -27.8129),EPSG:4326,"nickel,copper,cobalt","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Vein u00b1 replacement nickel"
https://minmod.isi.edu/resource/mineral_site70645045e9e9bcc64d75fba71ffb0846c0279c965a5e329adc7acd22759cab91,https://mrdata.usgs.gov/mrds,10036930,Hancock Prospect,United States,Washington,POINT (-121.43649 47.95592),EPSG:4326,"copper,silver,nickel,cobalt,gold","Alkalic epithermal gold u00b1 Ag,Vein polymetallic,Replacement polymetallic"
https://minmod.isi.edu/resource/mineral_site6314532d2fa69504244602a41b4c45a24f55d81abb574d4fe3463cf1508f01bd,https://mrdata.usgs.gov/mrds,10301858,Big Copper,United States,Washington,POINT (-121.51981 48.03201),EPSG:4326,"silver,gold,cobalt,copper","Replacement polymetallic,Vein polymetallic"
https://minmod.isi.edu/resource/mineral_site79cc7da0f938a0f29840a233b2757d207e752d27c3d5c798e984aecaaca4ccc8,https://mrdata.usgs.gov/mrds,10067535,No Name Given,United States,Alabama,POINT (-86.33331 34.06681),EPSG:4326,"cobalt,nickel","Replacement manganese,Laterite nickel,Low Iron alkali-calcic,Vein cobalt u00b1 Ni,Epizonal orogenic mercury"
https://minmod.isi.edu/resource/mineral_sitea03aba835ef209eabec310010386e7a48a2eada1406628da2f055b0609037a04,https://mrdata.usgs.gov/mrds,10183015,Nonoc,Philippines,"",POINT (125.68251 9.68395),EPSG:4326,"cobalt,nickel",Laterite nickel
https://minmod.isi.edu/resource/mineral_site33fe22543e862a604ca56c8f64e4b291a01484df881f90548dae91bb5df74557,https://mrdata.usgs.gov/mrds,10118621,Western Operations - Combined,Australia,Western Australia,POINT (121.29921 -30.49611),EPSG:4326,"nickel,copper,cobalt","Marine evaporite salt,Marine evaporite gypsum,Exotic copper,Replacement polymetallic,Laterite nickel,Marine evaporite magnesite,Iron oxide poly- metallic,Sediment-hosted copper u00b1 Co,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/mineral_site121b0e38d308695f951de35594ab74f1b3429d996cb3fa531d46ed7932313035,https://mrdata.usgs.gov/mrds,10039579,San Xavier Extension Mine,United States,Arizona,POINT (-111.09652 31.97401),EPSG:4326,"molybdenum,nickel,gold,cadmium,bismuth,copper,manganese,lead,silver,cobalt,zinc","Exotic copper,Skarn copper,Supergene silver,Skarn zinc-lead-silver,Replacement gold-silver,Replacement polymetallic"
https://minmod.isi.edu/resource/mineral_sitec32cbda071394479e1cc4ea019982f85e4b675606d8698582bb0ee9f512ea7ed,https://mrdata.usgs.gov/mrds,10067582,Pine Tree and Josephine,United States,California,POINT (-120.12349 37.59603),EPSG:4326,"cobalt,nickel,lead,gold,silver,copper","Mesozonal orogenic gold,Vein,Vein cobalt u00b1 Ni"
https://minmod.isi.edu/resource/mineral_site1f9580fb8da3e785cb630efee464fcc01f771eb96c29c2180758f9e0fab52e9d,https://mrdata.usgs.gov/mrds,10234200,Shag Cove,United States,Alaska,POINT (-136.34649 58.64412),EPSG:4326,"zinc,copper,cobalt,silver","Skarn copper,Replacement polymetallic,Vein polymetallic,Volcanic-hosted copper,Low-fluorine porphyry molybdenum,Arc U-M intru- sion nickel- copper-PGE,Supergene copper,Porphyry copper- molybdenum"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ruimu,https://doi.org/10.5382/econgeo.4950,Ruimu,Ruimu,Finland,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/mineral_siteb24edfef340b138c3fa139427b0adf8c9059603dfb03b901f1b4b6dd892f67c7,https://w3id.org/usgs/z/4530692/SZRWIP5V,1,"NI 43-101 Technical Report for the Northmet Project in Minnesota, United States dated September 1999","United States,USA",Minnesota,"POINT(-91.91667 47.51667),POINT(-91.916667 47.516667)",EPSG:4326,"nickel,cobalt","MVT zinc-lead,U-M intrusion nickel-copper- PGE,sulfide-bearing anorthositic troctolite to pyroxene troctolite deposit with associated ultramafic subunits,Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Magmatic Nickel-Copper-PGE Deposit,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_sitecf1f48f6a3ab95986de25e6c336c547e236442aca0501eb963a89770076b8ac9,https://mrdata.usgs.gov/mrds,10073174,Franklin Mine,United States,New Jersey,POINT (-74.58736 41.11888),EPSG:4326,"manganese,molybdenum,cobalt,zinc,iron,nickel","Skarn zinc-lead-silver,Replacement zinc-lead,Siliciclastic- carbonate zinc-lead,Non-sulfide zinc-lead u00b1 Mn,MVT zinc-lead,Sandstone-hosted zinc-lead,Skarn iron"
https://minmod.isi.edu/resource/mineral_site4022eb40efa2dbe206a3bf7631f62d928f50fceda443e045e0305333bbe4c2fe,https://w3id.org/usgs/z/4530692/GE3JUAJD,1,NI 43-101 Technical Report for the Nunavik Project in North America dated April 2010,Canada,Quebec,"POINT(-73.652828 61.499291),POINT(-74.630767 62.179467)",EPSG:4326,"cobalt,nickel","U-M intrusion nickel-copper- PGE,Ophiolite nickel-copper-PGE,Magmatic sulphide deposits,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,MAGMATIC Ni-Cu-PGE TYPE,Komatiite nickel-copper-PGE"
https://minmod.isi.edu/resource/mineral_site2d65495bf08f1f022c037df08b3a681c5cf5af68ddf0f9d4f529d3e83e968bfc,https://mrdata.usgs.gov/mrds,10084762,Agiol Theodoroi,Greece,"",POINT (22.93507 38.99884),EPSG:4326,"lead,cobalt,copper","Skarn copper,Karst bauxite,Replacement gold-silver,Iron sulfide polymetallic,Oxidized intrusion- related gold,Bauxite,Replacement copper,Breccia pipe copper"
https://minmod.isi.edu/resource/mineral_site3d72ebca555e5700880c214bdf43bc2f094c051dce819ea6a6bdc2d0c7f7af22,https://mrdata.usgs.gov/mrds,10134307,Pokrovo,Russia,"",POINT (59.81827 60.16459),EPSG:4326,"cobalt,nickel,arsenic","Crust manganese,Lacustrine manganese,Laterite nickel,Nodule manganese,Vein cobalt u00b1 Ni"
https://minmod.isi.edu/resource/mineral_sitea67887d886f4dc581bb49545cba2178b3fd384b0bff6556dada27dbb763aff46,https://mrdata.usgs.gov/mrds,10201411,Copperopolis,United States,Oregon,POINT (-118.67995 44.55795),EPSG:4326,"gold,silver,cobalt,zinc,copper,tungsten,molybdenum,lead","Vein polymetallic,Oxidized intrusion- related gold,Replacement polymetallic,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pitkin-state-forest,https://doi.org/10.5382/econgeo.4950,Pitkin-State Forest,Pitkin-State Forest,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/mineral_site6c59fd02e81417e0dcbe733cc2be4dd2b8255d91e6ded5ac19487448b732031d,https://mrdata.usgs.gov/mrds,10023163,"Calientillo, Mina",Peru,Huancavelica,POINT (-74.64829 -12.43396),EPSG:4326,"silver,cobalt,lead,nickel,copper,zinc","Residual placer lead,Vein polymetallic,Lacustrine evaporite nitrate,Orogenic silver-lead- zinc-copper- antimony,Supergene silver,Felsic-siliciclastic VMS,Vein tin polymetallic"
https://minmod.isi.edu/resource/mineral_site578a93562caf6f15da3f102735c1e49b20b1628aa2759b5a3a07972521837bfa,https://mrdata.usgs.gov/mrds,10183294,Kambove / Kamfundwa,Congo (Kinshasa),Katanga,POINT (24.66806 -10.83084),EPSG:4326,"cobalt,copper","Bauxite,Laterite nickel,Underclay over- clay,Porphyry tungsten,Lacustrine manganese,Exotic copper,Sediment-hosted copper u00b1 Co,Lacustrine evaporite borate,Lacustrine evaporite nitrate,Porphyry copper- molybdenum,Sedimentary manganese,Karst bauxite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-east-bulong-taurus,https://doi.org/10.5382/econgeo.4950,KNP East-Bulong: Taurus,KNP East-Bulong: Taurus,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/mineral_site39d82e924b0ba94c194fde7db6b85979e6f5f90558b56cd93be40aeb5ade0774,https://mrdata.usgs.gov/mrds,10229957,(Facility) Copper Cliff Copper Smelter,Canada,Ontario,POINT (-80.99977 46.49999),EPSG:4326,"gold,silver,copper,cobalt,nickel,sulfur","Marine evaporite gypsum,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Lacustrine evaporite nitrate,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_siteed0e9f67f8cf2473b145f583325a415667c4cbeda3aa69a0a53224885c28996b,https://mrdata.usgs.gov/mrds,10024533,Bushtrica Mine,Albania,"",POINT (20.46849 41.11546),EPSG:4326,"nickel,iron,cobalt","Laterite nickel,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_site28931e9e9d0ab64eb43f0127693b588ec35b8cd5b3da1e1bef155cd8d147d37b,https://mrdata.usgs.gov/mrds,10079614,"Cajalbana, Cuba",Cuba,Pinar Del Rio,POINT (-83.72215 22.44227),EPSG:4326,"iron,nickel,cobalt","Laterite nickel,Bauxite"
https://minmod.isi.edu/resource/mineral_site33f1e916af8e6b6d7fe0d5e3d213727e0cedf2e4cf91c1a9fa748c905f5fc6e4,https://mrdata.usgs.gov/mrds,10285911,American Flag and Monarch Mines,United States,California,POINT (-117.30007 33.66814),EPSG:4326,"nickel,cobalt,tin","Fluvial placer tin,Greisen tin u00b1W-Mo,Vein polymetallic,Replacement polymetallic,Underclay over- clay,Volcanogenic manganese,Low Iron alkali-calcic"
https://minmod.isi.edu/resource/mineral_site10e10451aec603a8c5ed1c9c903a55d27da82bec22fdda2fd8f794cd72867b9f,https://mrdata.usgs.gov/mrds,10024573,Falconbridge Mine,Canada,Ontario,POINT (-80.80033 46.58193),EPSG:4326,"copper,tellurium,platinum-group elements,silver,cobalt,nickel,selenium,gold","U-M intrusion nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_site7db6bbec60b0befc9d610cf6ca9512c22cb1e97ddbaa0a0565331a2bc1d56ec8,https://doi.org/10.5066/P96MMRFD,MF018,Unnamed (west of Mt. Fairweather),United States,Alaska,POINT (137.63 58.9),EPSG:4269,"platinum-group elements,chromium,nickel,copper,titanium,cobalt","Contact deposits in schist,Cumulate or sulfide segregations in layered-mafic intrusions,Partly oxidized"
https://minmod.isi.edu/resource/mineral_siteffa7716c477f6d2bf0953fba6b8cbfb3aca3700702ee84bf309338e697d6aa51,https://mrdata.usgs.gov/mrds,10100644,Laguna Kollpa,Bolivia,Potosi,POINT (-67.41058 -22.46976),EPSG:4326,"bromine,,potassium,cobalt","Lacustrine brine lithium,Lacustrine evaporite trona,Lacustrine evaporite nitrate,Lacustrine evaporite borate"
https://minmod.isi.edu/resource/mineral_sitefbcd098afa2140704e68c5adb59af630bdf2a8c8f1a8d2ff3154c41164b7e504,https://mrdata.usgs.gov/mrds,10136872,Port Snettisham,United States,Alaska,POINT (-133.77087 57.98865),EPSG:4326,"magnesite,aluminum,sulfur,vanadium,calcium,titanium,iron,,platinum-group elements,cobalt","U-M layered intrusion iron-titanium- vanadium,Arc U-M intrusion titanium- vanadium,Arc U-M intru- sion nickel- copper-PGE,Ophiolite chromium,U-M layered intrusion chromium,Porphyry copper- molybdenum"
https://minmod.isi.edu/resource/mineral_site6a1595ebdebe3ae8aed2fd494ed9bc21cf840c4ff415e5b23e774428762db98c,https://mrdata.usgs.gov/mrds,10159109,Nepoui Areasln,France,"",POINT (164.99858 -17.38043),EPSG:4326,"nickel,cobalt",Replacement polymetallic
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lake-innes-hurll-s-hill,https://doi.org/10.5382/econgeo.4950,Lake Innes (Hurll's Hill),Lake Innes (Hurll's Hill),Australia,"","",EPSG:4326,"cobalt,nickel","Clay silicate-Oxide,Laterite,Clay silicate-oxide"
https://minmod.isi.edu/resource/mineral_site40827e852566c1724c1654ddb43c5914db7e21e54709cbd33bae7eeb3fd46d41,https://doi.org/10.5066/P96MMRFD,MH167,Foley,United States,Alaska,POINT (145.9238 63.3179),EPSG:4269,"nickel,copper,chromium,cobalt,gold","model 18b),1986,Cu skarn (Cox and Singer,Nickel-copper-PGE mineralization in a differentiated mafic-ultramafic complex,disseminated chromite in a layered mafic-ultramafic complex"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tamarack-north,https://doi.org/10.5382/econgeo.4950,Tamarack North,Tamarack North,USA,"",POINT (-93.11959 46.67296),EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Small M-UM Intrusion-related,Duluth Complex - Keweenawan LIP"
https://minmod.isi.edu/resource/mineral_site09ec25cef885d3ad15f91b65b2a5a5c9b3b8330a0081c1d422f62ed7d5f4a852,https://mrdata.usgs.gov/mrds,10069221,"Burundi Nickel Copper, Cobalt, Platinum Prospect.",Burundi,"",POINT (30.00129 -2.99814),EPSG:4326,"nickel,platinum,cobalt,copper,platinum-group elements","Karst bauxite,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Marine evaporite gypsum,Iron oxide poly- metallic,U-M layered intrusion nickel- copper-PGE,Replacement polymetallic,Impact U-M intrusion nickel- copper-PGE,Laterite nickel,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Marine evaporite salt,Nodule manganese"
https://minmod.isi.edu/resource/mineral_site929b50ff595b11b1f2160efedc4e5d581e195f1c533f1ec4c58bc4985faf6b94,https://mrdata.usgs.gov/mrds,10209428,Mount Andrews Magnetite,United States,Alaska,POINT (-132.3018 55.51643),EPSG:4326,"iron,cobalt,gold,copper,silver",Arc U-M intru- sion nickel- copper-PGE
https://minmod.isi.edu/resource/mineral_site3817f26b81c6bda54e0183eab43b926c9a28f9c28c8a4964e21ca55d1b4ce7dc,https://mrdata.usgs.gov/mrds,10024536,Guri Kuq Mine,Albania,"",POINT (20.63514 40.91546),EPSG:4326,"nickel,iron,cobalt","Vein u00b1 replacement nickel,Laterite nickel,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE"
https://minmod.isi.edu/resource/mineral_sitec6ace63f5072a882b14ccc1383fd2a569296f3ec04ca17dfcb777475ad244adc,https://mrdata.usgs.gov/mrds,10131416,Pthomigan Claims,United States,Washington,POINT (-120.71181 48.77592),EPSG:4326,"copper,silver,gold,cobalt","Mesozonal orogenic gold,Fluvial placer gemstones,Fluvial placer gold,Vein polymetallic,Distal- disseminated silver-gold,Residual placer lead,Fluvial placer garnet"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ambatovy-jv-incl-anamalay,https://doi.org/10.5382/econgeo.4950,Ambatovy JV (incl. Anamalay),Ambatovy JV (incl. Anamalay),Madagascar,"","",EPSG:4326,"nickel,cobalt","Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/mineral_sitee64f912e3e176eea221fe4f58a9b5fdffb3225ea235e81f7c00723efec559f86,https://mrdata.usgs.gov/mrds,10029485,Mar John Mines Co.,United States,California,POINT (-120.54851 38.18685),EPSG:4326,"cobalt,gold,zinc,lead","Fluvial placer gold,Oxidized intrusion- related gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/mineral_sitec29d005ddf039389af5b0500a65e660620c0cae02abc9ab0d2196cd2a3bf3403,https://mrdata.usgs.gov/mrds,10136561,Orange Point,United States,Alaska,POINT (-137.00212 58.92282),EPSG:4326,"cobalt,silver,zinc,gold,copper","Mesozonal orogenic gold,Vein polymetallic"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-hepi,https://doi.org/10.5382/econgeo.4950,NiWest-Hepi,NiWest-Hepi,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/mineral_site05ec22778de7286691e43d0aeaa1be86ce2649210b2c0850a4be571c5a3113af,https://mrdata.usgs.gov/mrds,10219296,Higdon Mine,United States,Missouri,POINT (-90.1418 37.60837),EPSG:4326,"copper,lead,nickel,cobalt,zinc",MVT zinc-lead
https://minmod.isi.edu/resource/mineral_site47be235acf66f015990930e251dda26d8d5ea5f2599e5e1a5d582f20caf617ce,https://mrdata.usgs.gov/mrds,10255626,Frood,Canada,Ontario,POINT (-81.00808 46.52499),EPSG:4326,"platinum,gold,copper,platinum-group elements,silver,cobalt,nickel,palladium","U-M intrusion nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_site0bbd3b994c3a3487f39947d5c6a589d40a5585d95519be2bf10dd29297fc9f06,https://mrdata.usgs.gov/mrds,10097342,Tupungato,Argentina,Mendoza,POINT (-69.48281 -33.36413),EPSG:4326,"nickel,iron,cobalt,chromium,copper","U-M layered intrusion chromium,U-M intrusion nickel-copper- PGE,Lacustrine evaporite nitrate"
https://minmod.isi.edu/resource/mineral_site642e90975ee0560fe3ae31498bdea3b205d20fc12cbab030ae2fd8e7896ab205,https://mrdata.usgs.gov/mrds,10079663,Philippines,Philippines,Zambales,POINT (120.66597 16.00005),EPSG:4326,"cobalt,nickel","Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion chromium,Apatite- nepheline- titanite intrusion,Vein cobalt u00b1 Ni,Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Laterite nickel"
https://minmod.isi.edu/resource/mineral_site19710a2559687e03bfba6fc0d402ab139a692290f68e241f08b14419ffbe16a3,https://mrdata.usgs.gov/mrds,10048509,Iron Mountain Ni-Cu Camp,United States,Montana,POINT (-110.07552 45.40825),EPSG:4326,"copper,nickel,cobalt,rhodium,platinum,palladium,platinum-group elements,gold,silver","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE"
https://minmod.isi.edu/resource/mineral_sited0bab803c25981f98e7ecbb17a2dc3f02c43858bdf9b10fb6e7617b6e2845c54,https://mrdata.usgs.gov/mrds,10185836,Halibut Bay,United States,Alaska,POINT (-154.59556 57.36877),EPSG:4326,"chromium,cobalt,platinum-group elements,copper,nickel","Arc U-M intru- sion nickel- copper-PGE,Ophiolite chromium"
https://minmod.isi.edu/resource/mineral_sited09e19e3b23d87e10f69026e5b8f002cce163ba46c97bbd4149049347548043b,https://mrdata.usgs.gov/mrds,10145484,Patapsco Mines,United States,Maryland,POINT (-76.87717 39.48922),EPSG:4326,"nickel,iron,cobalt,copper","Replacement polymetallic,Vein cobalt u00b1 Ni,Ophiolite chromium"
https://minmod.isi.edu/resource/mineral_siteb4b42181e15bee214f568cf9b87c8199a290b42de8b0b83bf3f06a0a350a183e,https://mrdata.usgs.gov/mrds,10276254,Fisher Prospect,United States,Virginia,POINT (-80.99421 36.90567),EPSG:4326,"lithium,cobalt","MVT zinc-lead,Underclay over- clay,Sedimentary manganese,Replacement manganese,Supergene manganese"
https://minmod.isi.edu/resource/mineral_site16c0c97bd1d5eec6e477607b3f3ad7d1b736a0b991ea9e79ffce5da6de154ee2,https://w3id.org/usgs/z/4530692/B46ZZMET,1,"NI 43-101 Technical Report for the Mouat-Nye Basin Project in Montana, United States dated May 2009",United States,Montana,"MULTIPOINT(-110.45 45.40,-109.7667 45.6667),MULTIPOINT(-109.8480 45.3313,-110.0024 45.2820)",EPSG:4326,"cobalt,nickel","PGE mineralization hosted by intrusive, discordant dunite bodies in the Peridotite member of the Ultramafic Zone,PGE mineralization associated with the Volatile Enriched Zone (VEZ),PGE mineralization associated with the Volatile Enriched Zone (u2018VEZu2019),U-M intrusion nickel-copper- PGE,Nickel-copper-cobalt + PGE sulfide mineralization hosted in the Basal Series,Fluvial placer PGE,Ophiolite nickel-copper-PGE,U-M layered intrusion PGE,PGE mineralization hosted by intrusive discordant dunite bodies in the Peridotite member of the Ultramafic Zone,Chromite mineralization hosted in Peridotite member Ultramafic Series,PGE + gold mineralization enriched in chromitite seams within the Peridotite member of the Ultramafic Series,U-M layered intrusion nickel- copper-PGE,PGE + gold mineralization enriched in chromitite seams, mainly the A and B chromitites within the Peridotite member of the Ultramafic Series"
https://minmod.isi.edu/resource/mineral_site7e6cf26368e7fcd05f66ef82219eabe343fe26b5d148b208d41be0536d9b0d70,https://mrdata.usgs.gov/mrds,10095654,Intial Ni-Cu,United States,Montana,POINT (-109.94885 45.38575),EPSG:4326,"silver,platinum-group elements,nickel,gold,cobalt,copper","Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion PGE,U-M intrusion nickel-copper- PGE"
https://minmod.isi.edu/resource/mineral_site7b9ccaaebfd4ada05d247e1bd1bd388f50443670587986c42c8dff69bed10044,https://doi.org/10.5066/P96MMRFD,SI040,Mirror Harbor; Davison Bay; Fleming Island,United States,Alaska,POINT (136.3082 57.7855),EPSG:4269,"copper,nickel,cobalt","model 5a),Duluth Cu-Ni-PGE (Cox and Singer,1986"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__santa-rita,https://doi.org/10.5382/econgeo.4950,Santa Rita,Santa Rita,Brazil,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
