ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__762,https://mrdata.usgs.gov/ree,762,China,Sichuan,"","","",Dalucao,"Holmium,Neodymium,Cerium,Praseodymium,Terbium,Yttrium,Dysprosium,Lutetium,Europium,Erbium,Ytterbium,Gadolinium,Lanthanum,Thulium,Samarium",Ion adsorption REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__763,https://mrdata.usgs.gov/ree,763,China,"","","","",Dongqing,"Cerium,Praseodymium,Ytterbium,Terbium,Lutetium,Neodymium,Europium,Dysprosium,Thulium,Lanthanum,Yttrium,Holmium,Gadolinium,Erbium,Samarium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__764,https://mrdata.usgs.gov/ree,764,Benin,"","","","",Duémé,"Dysprosium,Gadolinium,Holmium,Lanthanum,Yttrium,Terbium,Lutetium,Ytterbium,Europium,Thulium,Samarium,Neodymium,Praseodymium,Cerium,Erbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__765,https://mrdata.usgs.gov/ree,765,United States,"","","","",Fremont Butte,"Holmium,Cerium,Neodymium,Praseodymium,Lutetium,Europium,Samarium,Gadolinium,Ytterbium,Erbium,Thulium,Terbium,Yttrium,Dysprosium,Lanthanum",Apatite intrusion REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__766,https://mrdata.usgs.gov/ree,766,China,"","","","",Gangkou,"Lanthanum,Ytterbium,Lutetium,Erbium,Terbium,Holmium,Cerium,Europium,Praseodymium,Gadolinium,Thulium,Samarium,Neodymium,Yttrium,Dysprosium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__767,https://mrdata.usgs.gov/ree,767,Canada,"","","","",Grenville,"Holmium,Samarium,Cerium,Europium,Ytterbium,Lanthanum,Erbium,Terbium,Dysprosium,Gadolinium,Yttrium,Thulium,Neodymium,Lutetium,Praseodymium","Apatite intrusion REE,Peralkaline igneous HFSE- REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__768,https://mrdata.usgs.gov/ree,768,China,Hunan,"","","",Hueyang Mine,"Samarium,Ytterbium,Terbium,Dysprosium,Praseodymium,Gadolinium,Thulium,Yttrium,Cerium,Lutetium,Neodymium,Erbium,Lanthanum,Europium,Holmium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__769,https://mrdata.usgs.gov/ree,769,Saudi Arabia,"",POINT (41.05 25.583333333333),EPSG:4326,"",Jabal Ar Rabuts,"Neodymium,Dysprosium,Lutetium,Praseodymium,Yttrium,Holmium,Gadolinium,Lanthanum,Thulium,Thorium,Cerium,Terbium,Europium,Samarium,Erbium,Ytterbium","Abyssal pegmatite REE,Fluvial placer REE,Ion adsorption REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__77,https://mrdata.usgs.gov/ree,77,United States,Alaska,POINT (-133.16833333333 56.32),EPSG:4326,"",Salmon Bay,"Europium,Neodymium,Gadolinium,Terbium,Samarium,Yttrium,Erbium,Thulium,Cerium,Lutetium,Praseodymium,Holmium,Dysprosium,Ytterbium,Lanthanum,Pyrite,Quartz","Carbonatite REE,Fluvial placer REE,Ion adsorption REE,Skarn uranium- REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__770,https://mrdata.usgs.gov/ree,770,Saudi Arabia,"",POINT (41.016666666667 25.833333333333),EPSG:4326,"",Jabal Awja,"Gadolinium,Lanthanum,Tantalum,Praseodymium,Ytterbium,Yttrium,Erbium,Samarium,Neodymium,Terbium,Holmium,Lutetium,Cerium,Dysprosium,Niobium,Europium,Thulium","Carbonatite niobium,Fluvial placer niobium-tantalum,NYF pegmatite"
